Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Sector Affected,Provider,Launch Type,Explosive Weapon Type,Reported Perpetrator,Reported Perpetrator Name,Affected
2024-10-13,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,"Health Care, Aid Operations",INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,"Health Care, Aid Operations",INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-13,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-13,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-13,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-13,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,Keserwan-Jbeil Governorate,34,35.6,censored by HDX,Education,Local Education Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Teacher/Student
2024-10-12,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-12,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-11,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Health Care, Aid Operations",NGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-11,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-10,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,"Health Care, Aid Operations",INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Other
2024-10-10,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-10,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Health Care, Aid Operations",INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Other
2024-10-10,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,"Health Care, Aid Operations",INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Other
2024-10-09,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-09,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Health Care, Aid Operations","Government Aid Agency, Other",Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-09,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Education, Aid Operations",LNGO,Air-Launched: No Information on Platform Type,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Education Infrastructure
2024-10-09,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-09,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: No Information on Platform Type,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-08,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-08,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-08,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-08,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-08,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Health Care, Aid Operations",NGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-07,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-07,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,"Health Care, Aid Operations",NGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-07,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-07,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-06,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,"Health Care, Aid Operations",UN Agency,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-06,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-06,,Syria,SYR,Homs Governorate,34.3,38.1,(2) 25 km Precision ,Aid Operations,NGO,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Aid Infrastructure
2024-10-06,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-06,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",NGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Ground-Launched,Shelling,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,North Governorate,34.3,35.6,censored by HDX,Protection,IDP/Refugee Service,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Protection Infrastructure
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Protection,IDP/Refugee Service,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Protection Infrastructure
2024-10-05,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Aid Operations,UN Agency,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Other
2024-10-05,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-05,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,"Local Health Care Provider, Private Health Care",Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Ground-Launched,Shelling,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-04,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-04,,Syria,SYR,Rif Dimashq Governorate,33.6,35.9,(2) 25 km Precision ,Aid Operations,INGO,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Other
2024-10-04,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-03,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Ground-Launched,Shelling,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Akkar Governorate,34.5,35.5,censored by HDX,Protection,IDP/Refugee Service,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Protection Infrastructure
2024-10-03,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-03,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Ground-Launched,Artillery,Foreign Forces: Military,Israeli Defence Forces,Aid Infrastructure
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-02,,Lebanon,LBN,Beirut Governorate,33.8,35.4,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-02,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,"Health Care, Aid Operations",Government Aid Agency,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-02,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-01,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,"Health Care, Aid Operations",National Red Cross Society,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Protection, Aid Operations","IDP/Refugee Service, UN Agency",Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Aid Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Other,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,"Local Health Care Provider, Private Health Care",Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Private/Voluntary Aid
2024-10-01,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Mount Lebanon Governorate,33.8,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-10-01,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-09-30,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,"Protection, Aid Operations","IDP/Refugee Service, UN Agency",Air-Launched: No Information on Platform Type,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Aid Infrastructure
2024-09-30,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-30,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-09-30,,Lebanon,LBN,Beqaa Governorate,33.6,35.5,censored by HDX,Health Care,Private Health Care,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-09-30,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-09-29,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Multiple
2024-09-29,,Lebanon,LBN,Baalbek-Hermel Governorate,34.1,35.9,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Plane,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Local Health Care Provider,Air-Launched: Drone,Aerial Bomb,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Private Health Care,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Infrastructure
2024-09-29,,Lebanon,LBN,Nabatieh Governorate,33.2,35.3,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Worker
2024-09-29,,Lebanon,LBN,South Governorate,33.3,35.0,censored by HDX,Health Care,Other,Unspecified Launch Method,Unspecified Explosive,Foreign Forces: Military,Israeli Defence Forces,Health Worker
